brand,legacy_brand_source,legacy_lesson_id,bea_lesson_id,course_title,cefr_level,module_number,module_title,lesson_number,lesson_title,primary_skill,grammar_target,vocabulary_theme,learning_objective,polly_voice_id,polly_engine,fallback_voice_id,fallback_engine,language_code,output_format,text_type,ssml_file,plain_text_file,transcript_file,vtt_placeholder_file,pronunciation_ssml_file,target_s3_key,target_pronunciation_s3_key,lms_media_type,lms_access_level,qa_status
British English Academy,BEA curriculum pack,A1-M05-L01,BEA-A1-M05-L01,A1 Starter English,A1,5,Daily Routines and Free Time,1,Daily Routines and Free Time: Grammar Lesson 1,grammar,basic imperatives,food,"Learners can name, identify, ask and answer basic questions in a grammar task about food.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1.ssml,plain_text/lessons/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1.txt,transcripts/lessons/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1.txt,captions/vtt_placeholders/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l01-daily-routines-and-free-time-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M05-L02,BEA-A1-M05-L02,A1 Starter English,A1,5,Daily Routines and Free Time,2,Daily Routines and Free Time: Vocabulary Lesson 2,vocabulary,singular/plural nouns,places,"Learners can name, identify, ask and answer basic questions in a vocabulary task about places.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2.ssml,plain_text/lessons/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2.txt,transcripts/lessons/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2.txt,captions/vtt_placeholders/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l02-daily-routines-and-free-time-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M05-L03,BEA-A1-M05-L03,A1 Starter English,A1,5,Daily Routines and Free Time,3,Daily Routines and Free Time: Reading Lesson 3,reading,be: am/is/are,personal information,"Learners can name, identify, ask and answer basic questions in a reading task about personal information.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3.ssml,plain_text/lessons/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3.txt,transcripts/lessons/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3.txt,captions/vtt_placeholders/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l03-daily-routines-and-free-time-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M05-L04,BEA-A1-M05-L04,A1 Starter English,A1,5,Daily Routines and Free Time,4,Daily Routines and Free Time: Listening Lesson 4,listening,there is/there are,family,"Learners can name, identify, ask and answer basic questions in a listening task about family.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4.ssml,plain_text/lessons/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4.txt,transcripts/lessons/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4.txt,captions/vtt_placeholders/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l04-daily-routines-and-free-time-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M05-L05,BEA-A1-M05-L05,A1 Starter English,A1,5,Daily Routines and Free Time,5,Daily Routines and Free Time: Speaking Lesson 5,speaking,present simple,numbers,"Learners can name, identify, ask and answer basic questions in a speaking task about numbers.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5.ssml,plain_text/lessons/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5.txt,transcripts/lessons/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5.txt,captions/vtt_placeholders/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l05-daily-routines-and-free-time-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M05-L06,BEA-A1-M05-L06,A1 Starter English,A1,5,Daily Routines and Free Time,6,Daily Routines and Free Time: Writing Lesson 6,writing,can/can't,classroom,"Learners can name, identify, ask and answer basic questions in a writing task about classroom.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6.ssml,plain_text/lessons/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6.txt,transcripts/lessons/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6.txt,captions/vtt_placeholders/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6.vtt,ssml/pronunciation_drills/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6-pronunciation.ssml,bea/audio/A1/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6.mp3,bea/audio/A1/pronunciation/bea-a1-m05-l06-daily-routines-and-free-time-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L01,BEA-A1-M06-L01,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",1,"A1 Review, Speaking and Everyday Tasks: Grammar Lesson 1",grammar,singular/plural nouns,places,"Learners can name, identify, ask and answer basic questions in a grammar task about places.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1.ssml,plain_text/lessons/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1.txt,transcripts/lessons/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1.txt,captions/vtt_placeholders/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l01-a1-review-speaking-and-everyday-tasks-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L02,BEA-A1-M06-L02,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",2,"A1 Review, Speaking and Everyday Tasks: Vocabulary Lesson 2",vocabulary,be: am/is/are,personal information,"Learners can name, identify, ask and answer basic questions in a vocabulary task about personal information.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2.ssml,plain_text/lessons/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2.txt,transcripts/lessons/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2.txt,captions/vtt_placeholders/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l02-a1-review-speaking-and-everyday-tasks-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L03,BEA-A1-M06-L03,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",3,"A1 Review, Speaking and Everyday Tasks: Reading Lesson 3",reading,there is/there are,family,"Learners can name, identify, ask and answer basic questions in a reading task about family.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3.ssml,plain_text/lessons/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3.txt,transcripts/lessons/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3.txt,captions/vtt_placeholders/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l03-a1-review-speaking-and-everyday-tasks-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L04,BEA-A1-M06-L04,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",4,"A1 Review, Speaking and Everyday Tasks: Listening Lesson 4",listening,present simple,numbers,"Learners can name, identify, ask and answer basic questions in a listening task about numbers.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4.ssml,plain_text/lessons/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4.txt,transcripts/lessons/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4.txt,captions/vtt_placeholders/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l04-a1-review-speaking-and-everyday-tasks-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L05,BEA-A1-M06-L05,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",5,"A1 Review, Speaking and Everyday Tasks: Speaking Lesson 5",speaking,can/can't,classroom,"Learners can name, identify, ask and answer basic questions in a speaking task about classroom.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5.ssml,plain_text/lessons/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5.txt,transcripts/lessons/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5.txt,captions/vtt_placeholders/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l05-a1-review-speaking-and-everyday-tasks-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A1-M06-L06,BEA-A1-M06-L06,A1 Starter English,A1,6,"A1 Review, Speaking and Everyday Tasks",6,"A1 Review, Speaking and Everyday Tasks: Writing Lesson 6",writing,basic imperatives,food,"Learners can name, identify, ask and answer basic questions in a writing task about food.",Amy,neural,Amy,standard,en-GB,mp3,ssml,ssml/lessons/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6.ssml,plain_text/lessons/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6.txt,transcripts/lessons/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6.txt,captions/vtt_placeholders/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6.vtt,ssml/pronunciation_drills/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6-pronunciation.ssml,bea/audio/A1/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6.mp3,bea/audio/A1/pronunciation/bea-a1-m06-l06-a1-review-speaking-and-everyday-tasks-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M01-L01,BEA-A2-M01-L01,A2 Everyday English,A2,1,Daily Life and Social Communication,1,Daily Life and Social Communication: Grammar Lesson 1,grammar,past simple,travel,"Learners can describe, compare and exchange simple information in a grammar task about travel.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1.ssml,plain_text/lessons/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1.txt,transcripts/lessons/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1.txt,captions/vtt_placeholders/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1.vtt,ssml/pronunciation_drills/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1-pronunciation.ssml,bea/audio/A2/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1.mp3,bea/audio/A2/pronunciation/bea-a2-m01-l01-daily-life-and-social-communication-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M01-L02,BEA-A2-M01-L02,A2 Everyday English,A2,1,Daily Life and Social Communication,2,Daily Life and Social Communication: Vocabulary Lesson 2,vocabulary,present continuous,shopping,"Learners can describe, compare and exchange simple information in a vocabulary task about shopping.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2.ssml,plain_text/lessons/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2.txt,transcripts/lessons/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2.txt,captions/vtt_placeholders/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2-pronunciation.ssml,bea/audio/A2/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2.mp3,bea/audio/A2/pronunciation/bea-a2-m01-l02-daily-life-and-social-communication-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M01-L03,BEA-A2-M01-L03,A2 Everyday English,A2,1,Daily Life and Social Communication,3,Daily Life and Social Communication: Reading Lesson 3,reading,comparatives,health,"Learners can describe, compare and exchange simple information in a reading task about health.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3.ssml,plain_text/lessons/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3.txt,transcripts/lessons/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3.txt,captions/vtt_placeholders/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3.vtt,ssml/pronunciation_drills/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3-pronunciation.ssml,bea/audio/A2/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3.mp3,bea/audio/A2/pronunciation/bea-a2-m01-l03-daily-life-and-social-communication-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M01-L04,BEA-A2-M01-L04,A2 Everyday English,A2,1,Daily Life and Social Communication,4,Daily Life and Social Communication: Listening Lesson 4,listening,countable/uncountable nouns,work,"Learners can describe, compare and exchange simple information in a listening task about work.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4.ssml,plain_text/lessons/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4.txt,transcripts/lessons/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4.txt,captions/vtt_placeholders/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4.vtt,ssml/pronunciation_drills/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4-pronunciation.ssml,bea/audio/A2/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4.mp3,bea/audio/A2/pronunciation/bea-a2-m01-l04-daily-life-and-social-communication-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
