item_id,activity_id,voice_provider,voice_style,audio_text,ssml_path,target_mp3_path,caption_text
LEA-EY-ACT-0010-ITEM-01,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-01.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-02,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-02.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-03,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-03.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-04,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-04.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-05,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-05.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-06,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-06.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-07,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-07.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0010-ITEM-08,LEA-EY-ACT-0010,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Drag the cards to build the correct answer. Put the steps in order for: rhyme and syllable awareness.,content/audio/ssml/LEA-EY-ACT-0010-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0010-ITEM-08.mp3,Put the steps in order for: rhyme and syllable awareness.
LEA-EY-ACT-0011-ITEM-01,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in run: r-u-n. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-01.mp3,Blend the sounds in run: r-u-n. What word do you hear?
LEA-EY-ACT-0011-ITEM-02,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in hop: h-o-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-02.mp3,Blend the sounds in hop: h-o-p. What word do you hear?
LEA-EY-ACT-0011-ITEM-03,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in tap: t-a-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-03.mp3,Blend the sounds in tap: t-a-p. What word do you hear?
LEA-EY-ACT-0011-ITEM-04,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in map: m-a-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-04.mp3,Blend the sounds in map: m-a-p. What word do you hear?
LEA-EY-ACT-0011-ITEM-05,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in jam: j-a-m. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-05.mp3,Blend the sounds in jam: j-a-m. What word do you hear?
LEA-EY-ACT-0011-ITEM-06,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in bed: b-e-d. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-06.mp3,Blend the sounds in bed: b-e-d. What word do you hear?
LEA-EY-ACT-0011-ITEM-07,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in bus: b-u-s. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-07.mp3,Blend the sounds in bus: b-u-s. What word do you hear?
LEA-EY-ACT-0011-ITEM-08,LEA-EY-ACT-0011,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in fox: f-o-x. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0011-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0011-ITEM-08.mp3,Blend the sounds in fox: f-o-x. What word do you hear?
LEA-EY-ACT-0012-ITEM-01,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an hop.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-01.mp3,Find the correct sentence. The mistake sentence is: 'I see an hop.'
LEA-EY-ACT-0012-ITEM-02,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an tap.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-02.mp3,Find the correct sentence. The mistake sentence is: 'I see an tap.'
LEA-EY-ACT-0012-ITEM-03,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an map.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-03.mp3,Find the correct sentence. The mistake sentence is: 'I see an map.'
LEA-EY-ACT-0012-ITEM-04,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an jam.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-04.mp3,Find the correct sentence. The mistake sentence is: 'I see an jam.'
LEA-EY-ACT-0012-ITEM-05,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an bed.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-05.mp3,Find the correct sentence. The mistake sentence is: 'I see an bed.'
LEA-EY-ACT-0012-ITEM-06,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an bus.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-06.mp3,Find the correct sentence. The mistake sentence is: 'I see an bus.'
LEA-EY-ACT-0012-ITEM-07,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an fox.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-07.mp3,Find the correct sentence. The mistake sentence is: 'I see an fox.'
LEA-EY-ACT-0012-ITEM-08,LEA-EY-ACT-0012,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an sun.',content/audio/ssml/LEA-EY-ACT-0012-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0012-ITEM-08.mp3,Find the correct sentence. The mistake sentence is: 'I see an sun.'
LEA-EY-ACT-0013-ITEM-01,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in tap: t-a-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-01.mp3,Blend the sounds in tap: t-a-p. What word do you hear?
LEA-EY-ACT-0013-ITEM-02,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in map: m-a-p. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-02.mp3,Blend the sounds in map: m-a-p. What word do you hear?
LEA-EY-ACT-0013-ITEM-03,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in jam: j-a-m. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-03.mp3,Blend the sounds in jam: j-a-m. What word do you hear?
LEA-EY-ACT-0013-ITEM-04,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in bed: b-e-d. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-04.mp3,Blend the sounds in bed: b-e-d. What word do you hear?
LEA-EY-ACT-0013-ITEM-05,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in bus: b-u-s. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-05.mp3,Blend the sounds in bus: b-u-s. What word do you hear?
LEA-EY-ACT-0013-ITEM-06,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in fox: f-o-x. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-06.mp3,Blend the sounds in fox: f-o-x. What word do you hear?
LEA-EY-ACT-0013-ITEM-07,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in sun: s-u-n. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-07.mp3,Blend the sounds in sun: s-u-n. What word do you hear?
LEA-EY-ACT-0013-ITEM-08,LEA-EY-ACT-0013,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen to the sounds and blend them into a word. Blend the sounds in cat: c-a-t. What word do you hear?,content/audio/ssml/LEA-EY-ACT-0013-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0013-ITEM-08.mp3,Blend the sounds in cat: c-a-t. What word do you hear?
LEA-EY-ACT-0014-ITEM-01,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an map.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-01.mp3,Find the correct sentence. The mistake sentence is: 'I see an map.'
LEA-EY-ACT-0014-ITEM-02,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an jam.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-02.mp3,Find the correct sentence. The mistake sentence is: 'I see an jam.'
LEA-EY-ACT-0014-ITEM-03,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an bed.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-03.mp3,Find the correct sentence. The mistake sentence is: 'I see an bed.'
LEA-EY-ACT-0014-ITEM-04,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an bus.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-04.mp3,Find the correct sentence. The mistake sentence is: 'I see an bus.'
LEA-EY-ACT-0014-ITEM-05,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an fox.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-05.mp3,Find the correct sentence. The mistake sentence is: 'I see an fox.'
LEA-EY-ACT-0014-ITEM-06,LEA-EY-ACT-0014,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an sun.',content/audio/ssml/LEA-EY-ACT-0014-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0014-ITEM-06.mp3,Find the correct sentence. The mistake sentence is: 'I see an sun.'
